mu_c,eps_c,mu_e,eps_e
-2.65085169550058,-0.439541731850447,3.21818675831338,0.155349590019068
-2.91597528161249,-0.265123586111913,3.36212324317892,0.143936484865546
-3.1196273112123,-0.203652029599813,3.49631135062009,0.134188107441167
-3.29132584121405,-0.171698530001748,3.62204379892663,0.125732448306535
-3.44296756534973,-0.151641724135685,3.74035463040953,0.118310831482899
-3.58045952616158,-0.137491960811844,-0.965122318425866,-4.70547694883539
-3.70715823723912,-0.12669871107754,-1.69912637129487,-0.734004052869002
-3.82517018576512,-0.118011948525998,-2.072058434392,-0.372932063097133
-3.9359238567575,-0.110753670992389,-2.34844323120502,-0.276384796813017
-4.04044934146158,-0.104525484704071,-2.57816437884074,-0.22972114763572
-4.13952649217693,-0.0990771507153573,-2.77888945420758,-0.200725075366842
-4.23376877503076,-0.0942422828538283,-2.95893526244586,-0.180045808238276
-4.32367348714042,-0.0899047121096603,-3.12299974612764,-0.164064483681778
-4.40965336561507,-0.0859798784746505,0.309014198768314,3.43201394489595
-4.49205738842623,-0.0824040228111617,1.21157264945715,0.902558450688832
-4.57118501850418,-0.0791276300779513,1.66077736517616,0.449204715719013
-4.6472963097174,-0.0761112912132142,1.98747340573204,0.326696040555878
-4.72061930483647,-0.0733229951190753,2.25543713117606,0.267963725444019
3.21866280152528,7.93928210636175,2.4868940302882,0.231456899112144
3.47630591390067,0.257643112375394,2.69234195711964,0.205447926831443
3.6627855954795,0.186479681578829,2.87778789347538,0.185445936355732
3.81438042962357,0.151594834144076,3.04712818143871,0.169340287963334
3.94517944827166,0.130799018648082,3.20310696708342,0.155978785644709
4.06205647277123,0.116877024499574,3.34776640359883,0.144659436515415
4.16884328254793,0.106786809776702,3.48268548013589,0.134919076537052
-2.23288540437276,-6.40172868692069,-0.63236115664162,-4.11504663677751
-2.66769190925114,-0.434806504878381,-1.45359490187748,-0.821233745235864
-2.93104395670739,-0.263352047456255,-1.86258700292644,-0.408992101048958
-3.13353451002426,-0.202490553316869,-2.1630576349228,-0.300470631996358
-3.30431279554242,-0.170778285518157,-2.41138336038451,-0.248325725461706
0.803465784953304,4.10777858049572,-2.62726356823568,-0.215880207851171
1.5619880808556,0.7585222959023,-2.81997328841401,-0.192709720178332
1.95400587412982,0.392017793274212,-2.99479017294345,-0.174816884529445
2.24552712823443,0.291521254104613,-3.15512430618376,-0.160334133240304
2.48786047382729,0.242333345592865,-3.30337549188598,-0.148251185702218
2.69926590633124,0.211405432503946,-3.44133300186926,-0.137957509983281
2.88843643174313,0.189170525411892,-3.57038537419585,-0.129052372326598
3.06035587927432,0.171919447531185,-3.6916415734455,-0.121256199249645
3.21826237766262,0.157906498388306,-3.80600650964842,-0.114364936202921
-0.434054348512571,-3.65231672617519,1.06090276661353,4.86690927626195
-1.30436911599692,-0.870314767484353,1.77060483610681,0.709702069493283
-1.74013444843428,-0.435765332437361,2.13395492038893,0.363350084282116
-2.05929844971562,-0.319164001281333,2.40380387350423,0.269848953115302
-2.32218626965304,-0.262887819937423,2.62837058811769,0.224566714613455
-2.54989031448711,-0.22770404483407,2.82482340802479,0.196452819907109
-2.75241229465054,-0.202521980163429,3.00124837216898,0.176424964144181
0.118437048591956,2.8708493432425,3.16220290956355,0.160954537394571
1.05461453077392,0.936177482181965,3.31059910597796,0.14839619641441
1.53438046158252,0.479765930808598,3.44846957373677,0.137870467758818
1.88244652010166,0.348066058519139,3.57732367065723,0.128854096920459
2.16663054542177,0.284184025320109,3.69833219534776,0.121008524690531
2.41093365447541,0.244303109053645,3.81243224750755,0.114100052159782
0.00495340509011655,-2.4059802493853,3.92039144803833,0.107959200530786
-0.932789805196543,-0.937743210286659,4.02284980028065,0.102458352242316
-1.43301385341594,-0.500224048219395,4.12034839180413,0.0974985915234853
-1.79589316886599,-0.362879315450051,4.21334988893748,0.093001497133345
-2.09108737697795,-0.29519420811196,4.3022536548633,0.0889037659258206
-2.34390314192602,-0.252815764948074,4.38740719774912,0.0851535428858204
-2.56657849602751,-0.222675354101486,4.46911502654011,0.0817078287909904
-2.76621527601657,-0.199636779989059,4.54764562284664,0.0785305963065276
0.115048516640053,2.88126379265662,-2.58892750556405,-7.13657312841069
1.05383855234853,0.938790035708482,-2.95888521335839,-0.369957707794338
1.53402871916775,0.48019016681922,-3.19456768823537,-0.235682474876985
1.88222462776427,0.348195908596515,-3.37761793412922,-0.183050245893851
2.16646424896388,0.28423962119961,-3.53231502919969,-0.154697095070463
2.41079714530935,0.244332896345475,-3.66903138670028,-0.136716357500587
2.62670804197347,0.215910896664115,-3.79308951978574,-0.124058133085464
-0.0575657827644158,-2.68427382473788,1.28881477781418,5.08190429759992
-1.00058067660308,-0.943014893838668,1.93487183589815,0.646057058083963
-1.48996047609312,-0.489379799490037,2.27614332573929,0.341271489841149
-1.84458410473022,-0.3546236286371,2.53138033463833,0.255237008899034
-2.13357378781607,-0.288989683085847,2.74449908687899,0.213118752240659
-2.38157965523474,-0.248005867418673,2.93144632155649,0.186947234677507
-2.60042156833471,-0.218841913099965,3.09977801294322,0.168331691386724
-2.79693286004838,-0.19651129171367,3.25374453571712,0.153966522773897
-2.97556661144048,-0.178633751392105,3.39604741436651,0.142302878649396
0.236845322492053,3.21241193393254,3.52856208577915,0.132514671412644
1.15426691581801,0.917421593325958,3.65267563985839,0.124113554079238
1.61647167153433,0.462204755716321,3.76946166831313,0.116786028454739
1.95275319632724,0.336281524792913,3.87977893796112,0.110317269647986
2.22826121748799,0.275508021160745,3.98433131309584,0.104552375134725
2.46583343951397,0.237572222025985,4.08370646619017,0.0993751530943259
2.67633049496778,0.210497055453808,4.17840220367906,0.0946957374888881
2.86600681760794,0.189676322640155,4.26884513939324,0.0904429357141792
-0.171810874660896,-3.03781769226883,4.35540440186812,0.0865592624748872
-1.10126169158628,-0.929450816925385,4.43840198042468,0.0829975785565549
-1.57289807183478,-0.471636380248504,4.51812071377601,0.0797187333513279
-1.91541495175492,-0.342516879920136,4.59481057484888,0.0766898610728738
-2.19550312184598,-0.280088170091056,4.66869369285949,0.0738831180106095
-2.43663032918109,-0.241127207335112,4.73996841947976,0.0712747266202682
-2.64997996036506,-0.213349631183967,4.8088126582885,0.0688442388087423
-2.84199952088206,-0.192019560517005,4.8753866177002,0.0665739594117045
-3.01688984501549,-0.174890324133431,4.93983510676379,0.064448489063584
0.266326963158462,3.28321680817395,-3.78798675980847,-8.72782186657225
1.17730055342694,0.910973590268478,-3.9647582043893,-0.176771444580831
1.63537130262719,0.458070749200246,-4.10655897696,-0.141800772570704
1.96896818155659,0.333596878929409,-4.22754307498423,-0.120984098024227
2.24250817943571,0.273539997879118,-4.33469036033999,-0.107147285355764
2.47855082297932,0.236042643543606,3.08460057415097,7.41929093449096
2.68781807420353,0.209267251224216,3.35602193928964,0.271421365138669
2.87648222660607,0.188664152402537,3.54961745674471,0.193595517455078
3.04856425671426,0.172082030108187,3.70610884060933,0.156491383864619
3.20690296216949,0.158338705455236,3.84078197599251,0.134673135383179
3.35361289163275,0.146709929463252,3.96095637822203,0.120174402229514
3.4903289064062,0.136716014773453,4.07066293358034,0.10970655535831
3.61834979689721,0.128020890491014,4.17234191020082,0.101678976620482
-0.868904988862129,-4.48725478575934,4.26757898061682,0.0952370704160027
-1.626601207104,-0.75769621824187,4.35746425102864,0.0898852704118188
-2.01176663969513,-0.385165432591128,4.44278291816959,0.0853186671409494
-2.29743937546404,-0.285672735768912,4.52412327012189,0.0813403519523044
-2.53485252856237,-0.237413153098327,4.60194109294685,0.0778178228249578
-2.74210216563084,-0.20724963706847,4.67659974907542,0.074658656128567
-2.92774031840056,-0.185638152769721,-3.0346271041596,-7.71122685323502
-3.09663481284071,-0.168894494440156,-3.32241045063212,-0.287783346472514
-3.25193022720952,-0.155295414368811,-3.52273934826952,-0.200328897637402
-3.39584075345205,-0.143910526242525,-3.68294995090533,-0.160210602635805
-3.53001985820763,-0.134179104755586,-3.82002799387598,-0.137078042970652
-3.65575369551153,-0.125733837303899,-3.94192323608729,-0.121895242211315
-3.77407234281547,-0.118318647303935,-4.052950900745,-0.111027664657711
-3.88581887326017,-0.111746530444703,-4.15569669940746,-0.102745798662458
1.27106714671903,5.1568860199792,1.9771119722159,6.13280867162336
1.92789524465887,0.656828097939848,2.46784647972761,0.49073450751171
2.27309196274034,0.345196718081461,2.75073956841761,0.282893088689993
2.53134626964358,0.258254306903245,2.96555785234075,0.21481828392314
2.74707289030952,0.215726620665936,3.14584870665758,0.180290854316834
-0.204603881469814,-2.95167677177933,-0.545278335295326,-3.6911270419529
-1.11116411179862,-0.906560230328802,-1.37083765571956,-0.825559320424231
-1.5786547032621,-0.467490591463482,-1.7902447061483,-0.419407050428739
-1.91967659639583,-0.341021893133737,-2.09890972167263,-0.308665015524335
-2.19899950063102,-0.279322904235188,-2.35384601028312,-0.254936288610484
-2.43964593958079,-0.240646438949765,-2.57516593666645,-0.221319926383332
0.0033395474650626,2.44298548704585,0.0154317456262136,2.59059768229266
0.94200649499199,0.938666947526927,0.962405706947955,0.946973961321741
1.4407575940777,0.498751099085711,1.45522700370797,0.492821296760016
1.80250226413324,0.361744670055541,1.81127480277873,0.356047799070755
2.09684483405613,0.294342569922891,2.10086339299293,0.289588590214209
2.34900221695797,0.252157382901835,2.34911068034962,0.248247287356689
0.0219353964320499,-2.32706682052592,0.0556688661442979,-2.29344181420533
-0.913292461009098,-0.935227857441147,-0.885382396571553,-0.94105126271585
-1.4165862300778,-0.503293769068707,-1.3906897572536,-0.505307360682052
-1.78187383133933,-0.36528760126152,-1.75619129877638,-0.36550154152278
-2.07888064611765,-0.297006814778324,-2.05284891906487,-0.296657620288484
-2.33309765371088,-0.254217007593236,-2.30655867771426,-0.253709758649388
-2.55688624019808,-0.223788586487193,-2.52982168699531,-0.223263009281055
-2.75742813857411,-0.200541898376031,-2.72986758801793,-0.200045901022615
-2.93940874593216,-0.181980607358053,-2.91139592456168,-0.181528336543755
-3.10612467310883,-0.166715927176665,0.145767009490781,3.05716293405246
-3.26001686788877,-0.153892194779942,1.08539605882533,0.939629049334547
-3.40295933157181,-0.142942463683044,1.55747432170368,0.472078262878348
-3.53643010194462,-0.133470770372806,1.89885719877077,0.341382877067094
-3.66161960015839,-0.125189498213767,2.1775453005,0.27868810172923
0.926910219768005,4.58852981992639,2.41732914483624,0.239783844336241
1.66968866988513,0.742778450117129,2.62947288131066,0.212143736474418
2.04873915944681,0.379050489561681,2.82043248403775,0.190959602727094
2.33026851154887,0.281529352102056,2.9943956930014,0.173963208963651
2.56445048443067,0.234181972881795,3.15430755370075,0.159911860699344
2.76905165903057,0.204601174599906,3.30235432055089,0.148046766850143
2.95246730104228,0.183415642011707,3.44022137197678,0.137867051425894
3.11946897196511,0.167001670922834,-0.584501926493574,-4.02472329847036
3.27313404020698,0.153665068241865,-1.41846025576121,-0.833958329267633
3.41562685096789,0.142492810760915,-1.833038226136,-0.414577970374792
3.54856274538055,0.132935894412661,-2.13716807553006,-0.304129849394058
3.67319816529105,0.124635419910495,-2.38826604299856,-0.251097967468507
-0.947435123304429,-4.62063328859548,-0.0121256129413494,2.37614043005721
-1.68477736866521,-0.737342245360781,0.920671930907891,0.93279754384924
-2.06169039006739,-0.376913021402175,1.41882247170444,0.498150540796552
-2.34178053842512,-0.280090148357731,1.779790326447,0.360967854742555
-2.57484069390669,-0.233060155481569,2.07326272023468,0.293472393787685
-2.77852129115446,-0.203680597247776,2.32457974086792,0.251317020633238
-2.96116321045501,-0.182641919300545,2.54596696594783,0.22138722507991
-3.12750491920246,-0.16634170874745,2.74449780965401,0.198530843706176
-3.28060074919594,-0.153095829993484,-0.0600329590205795,-2.80453076867459
-3.42259795511778,-0.141997205921839,-1.01158461243935,-0.951551653418771
-3.55509878441311,-0.132500829295328,-1.49679897927422,-0.485214366834869
-3.67934945323576,-0.124250668822655,-1.84699619331304,-0.350197214038817
-3.79634846627787,-0.116999013042107,-2.13214551418047,-0.285149320867437
-3.90691364929589,-0.110565183018017,-2.37692511249692,-0.24477959831645
-4.01172626810486,-0.104812618808972,-2.59306363900787,-0.216138526510943
-4.11136152281513,-0.0996352547102696,-2.78729546833958,-0.194231829331718
1.68334857340042,5.79471009621555,0.0816974619044584,2.86899293024404
2.24372163400645,0.560373060606033,1.03052989211383,0.948832430209375
2.55264398566949,0.308922351663038,1.51235206539397,0.481822173280136
2.78564718878661,0.233003203117116,1.86026465978538,0.347912594391416
2.98090895244273,0.19526176365612,2.14374324966413,0.283478589878745
-0.405082225255578,-3.38599117769831,0.0664421190397846,-2.07730113062435
-1.2660439696844,-0.860961744428821,-0.849760021244573,-0.916202140284358
-1.70591763448611,-0.439873664801712,-1.35810001124071,-0.508339989996134
-2.02897401806484,-0.323056383578732,-1.72776645963229,-0.369666448391579
-2.2951051651112,-0.266131147046355,-2.0279127117026,-0.300146252070311
-2.5254856841184,-0.230380519007206,-2.28442141433196,-0.256508702629364
-2.73023123189013,-0.204745547771727,-2.50994278642999,-0.225521372098031
-2.91518307675415,-0.184951844864016,-2.71183785931067,-0.201895072880674
-3.08415619608586,-0.168973119331718,-2.89490407663183,-0.183066217321162
0.317617701600918,3.40177389768678,-3.06251047851828,-0.16760640188645
1.21677337701399,0.899155675413072,-3.21714657824572,-0.15463609972744
1.66781481919562,0.451041442181635,-3.36072006064054,-0.143573482394823
1.99685909366907,0.329044274473443,-3.49473303296696,-0.134012972326418
2.26705336228257,0.270194268613502,-3.62039356883416,-0.125660535867201
2.50048817583934,0.233434813556771,-3.73869000775214,-0.118296438917982
2.70765348470255,0.207165308863205,-3.85044246231079,-0.111752454558647
2.89458415857632,0.186930673873774,-3.9563396787452,-0.105897216434412
3.06521125136885,0.170627092792526,-4.05696610762935,-0.100626428884148
-0.302853323146705,-3.36806457451555,-4.15282221711823,-0.0958561094888787
-1.20546712920824,-0.90261380606154,-4.24434001566708,-0.0915177985488485
-1.65851214523124,-0.453045016022999,-4.33189510129787,-0.0875550856307968
-1.98885388289523,-0.330341737663986,-4.41581614336375,-0.0839210420658756
-2.26000310336904,-0.271149220473812,-4.49639243446384,-0.0805762911000866
-2.49418334023227,-0.234180236863229,-4.57387997033793,-0.0774875358740944
-2.70195018885646,-0.207766848624189,-4.64850639223165,-0.0746264218937215
-2.88937742849505,-0.187427239638592,-4.72047503990147,-0.0719686476698225
-3.06042161571983,-0.171044187224776,3.0781665201208,7.79864156002227
-3.21787691381918,-0.157455298099355,3.35921410426862,0.281047584147819
-3.36382575177696,-0.145948837957777,3.5563166400512,0.197102535782579
-3.49987922526203,-0.13605347348507,3.71437611563522,0.158059475584021
-3.62731814625301,-0.127438920990984,3.84977608301616,0.135399967380945
-3.74718207252589,-0.119863926272881,3.97025199187225,0.120475908856087
1.05039784155734,4.79757991408323,-1.8475548002454,-5.81780679211765
1.76176236221091,0.711364520653573,-2.36157648953214,-0.514021689286735
2.12821060185209,0.366448239641181,-2.65425422849748,-0.292677738965343
2.40113948411816,0.272928882266068,-2.87619035172855,-0.221936123231075
2.62856082045709,0.227421336338929,-3.06245107929231,-0.186260727563752
2.82758191140669,0.199021090949598,-3.22652040872777,-0.164069329435463
3.00628765445661,0.178705743049927,-3.37493240502555,-0.14841199629778
-0.287722189852731,-3.29400984430934,-3.5113620199949,-0.13642961496935
-1.1903556471392,-0.902633457286467,-3.63811439330617,-0.126752373311272
-1.64558905439457,-0.455233407255376,-3.75676123052647,-0.118646837220304
-1.97760024610663,-0.332011191712061,-3.86844514718925,-0.111683916662775
-2.25004675184565,-0.272446505739015,-3.97403853989539,-0.105593392706136
-2.48526263115069,-0.235215879305044,1.35618936310472,5.3302279030001
-2.6938739193685,-0.208611288217808,1.99279966467539,0.636610301570671
-2.88200180602469,-0.188127886656191,2.32840104701623,0.335601382340848
-3.05363605479697,-0.17163424877228,2.57915586857225,0.250754821556012
-3.2115947387816,-0.157958683984629,2.78846513659241,0.209309268020162
-3.3579778845672,-0.146383145785603,2.97210800618984,0.183642869597432
-3.49440978894121,-0.136431904374008,3.13755084409905,0.165442837909209
-3.62218133824228,-0.127771549301067,3.28897887991971,0.151428035820661
0.874044183108053,4.49622552135033,3.42904059404417,0.140061714124457
1.6304100321641,0.756365849056045,3.55956705246955,0.130526458425383
2.01502830546365,0.384618273299556,3.68190815584397,0.122341103374423
2.3003315110494,0.285303205585745,3.79710640288166,0.115198247037687
2.53745731166165,0.237125800612248,3.90599460313933,0.108888200257667
2.74447195474241,0.207014643080766,4.00925494213261,0.103260338993281
2.92991326568636,0.185441310943944,4.10745694934019,0.0982020072075834
3.09864036252207,0.168727096835711,4.20108319773947,0.093626248399278
3.25379176337008,0.155151400848012,-1.77142604712365,-5.97250924486312
3.39757718074269,0.143785417372611,-2.31252629729309,-0.541100250169447
3.53164666550345,0.134069484760761,-2.61275003459248,-0.300223737299385
3.65728371652479,0.125637051021343,-2.83896046618067,-0.226210431588193
3.77551631788197,0.118232601357178,-3.02831441516635,-0.189353948985682
3.8871858725938,0.111669554711826,-3.19487290361861,-0.166558488452257
3.99299269676149,0.105806824167696,-3.34539109901599,-0.150518195397374
4.09352752836663,0.10053483160513,0.577246080601415,3.9226371796174
4.18929419480637,0.0957666664397482,1.40691416237095,0.829668081769536
4.28072641826435,0.0914322234579815,1.82239556392023,0.415481401549285
4.36820057955175,0.087474161287393,2.12756817588774,0.305172611967508
4.45204560524607,0.0838450256943236,2.37959242187389,0.252024245986151
-2.45547978243923,-6.9075253876853,2.59848715208388,0.21889473020999
-2.85130501006406,-0.395825227624833,2.79370387016442,0.195216718080534
-3.09831664214406,-0.247011632079997,2.97063636481683,0.176932494652414
-3.28939803673212,-0.191081394588066,3.13277753572863,0.1621411709118
-3.45078716350162,-0.161389126769497,3.28258854235555,0.149811006626914
-3.59342866885734,-0.142641505355714,3.42190513455538,0.139316592199836
-3.72286114302067,-0.129432474163332,3.5521516324482,0.130246497892818
-3.84226027947294,-0.119399136452273,3.67446492678845,0.122313294340252
1.35062930011019,5.19288957958313,-0.871810716051652,-4.54627564284011
1.9841638436715,0.633534543561312,-1.62995437864787,-0.758143662596223
2.32176430018966,0.337600456518153,-2.01254498268909,-0.382590604041214
2.57508156374426,0.253317263554605,-2.29545750428078,-0.282912521591692
2.7869588640524,0.21187730030814,-2.53028091620593,-0.234823411925151
2.97300934731913,0.186050483266728,-2.73520328114809,-0.204922364942159
-0.30446284869913,-3.27747219601826,-2.91878438341795,-0.183581102269858
-1.19842080425715,-0.89395795555802,-3.0858698711802,-0.167085487762249
-1.65151411101123,-0.453093306754083,-3.23957367186285,-0.153703800682654
-1.98249068554376,-0.330976574532526,-3.38207940307772,-0.142505731214872
-2.2542756324353,-0.271784946891541,-3.51501309760354,-0.132933694525816
-2.48901039493418,-0.234734762498876,-3.63963737488055,-0.124624277277008
0.020112482354663,2.50912287728884,0.827872719063464,4.46751009394401
0.959398015632917,0.939285533278254,1.59735619209961,0.769483473036151
1.45525340280544,0.495855387172521,1.98460874937772,0.387252557278106
1.81485424806947,0.359600845264028,2.27066233323198,0.286053583854258
2.1076028555309,0.29274860746143,2.50792838420299,0.237266050971011
2.35853145698911,0.25092860145821,2.71485045518901,0.20692207098602
2.57970732132504,0.221175864335939,2.90010886619058,0.185258411001571
2.77812410228563,0.198416780960586,-0.162818616616619,-3.0629274828072
2.95834245614247,0.180218353856842,-1.09537631432337,-0.932557697706749
3.12357327810205,0.165230821959573,-1.56510845043964,-0.469732136116271
3.27619677297996,0.152623494877911,-1.90523652892702,-0.340128078487381
3.41804273532687,0.141845962346917,-2.18308323300408,-0.277846704077056
3.55055627910649,0.132513543779618,-2.42224157375478,-0.239158340750708
3.6749028053917,0.124346526285212,-0.0366841858382001,2.38555738791658
3.79203805816596,0.117135252774257,0.908062368275919,0.944746554114119
3.90275681264148,0.110718754475515,1.4098825163132,0.501820148037286
4.00772781432805,0.104971001686572,1.77259378413758,0.362711267824373
4.10751950926824,0.0997916949401912,2.0671414500405,0.294547665902922
4.20261940260429,0.0950998933360513,2.31921679372597,0.252075343685471
4.29344888863861,0.0908294860343144,2.54117982018663,0.221963026460663
4.38037478908162,0.0869259004430108,2.74016795818358,0.198988137996944
-2.27611367284052,-6.65648846192214,-0.0580428992781754,-2.79821085746175
-2.70829888352632,-0.432185210685799,-1.00979123290892,-0.951748333630745
-2.96943549947519,-0.261136615948875,-1.49532177552368,-0.485530542614759
-3.16986849724183,-0.200432997766635,-1.84573534342587,-0.35041356790219
-3.33871232330157,-0.168843826059741,-2.1310435177617,-0.285308174335833
-3.48775816970837,-0.149045846406803,-2.37594572877446,-0.244902211012757
-3.62287428135664,-0.135116111648265,-2.59218208196085,-0.216236353186389
-3.74739541391883,-0.124521132562192,-2.78649387713828,-0.194311795177433
1.17286860961775,4.92026402353658,0.0812810867839961,2.86777496392228
1.84977919597931,0.676910586361559,1.0301696280723,0.948888541288306
2.20405335175534,0.354274155776033,1.51205643196476,0.481886803892453
2.46891332214453,0.264859970389187,1.86001235915392,0.347955927189166
2.690036090209,0.221122768064467,2.14352262880812,0.283510269654201
2.88385518805871,0.193819097849714,2.38703844837856,0.24351581957044
3.05815616980878,0.174300981750069,2.60216879958074,0.215130351202176
3.21734343244248,0.159187262633705,-0.00747381371244327,-2.60964261329318
3.36423852832685,0.146895095884366,-0.960290175437099,-0.952816361724656
3.50081479070134,0.136576262374496,-1.45416978318828,-0.493879607751184
3.62854002531229,0.127725234610946,-1.81056029483873,-0.356390511650449
3.74855451921896,0.120014493906672,-2.1003053837339,-0.289745088895164
3.86177221991991,0.113217700700942,-2.34864208311443,-0.248336699380532
3.96894274862779,0.107170528707884,-2.56761962042241,-0.218977537307984
4.0706918489584,0.101749100330616,-2.76417109493106,-0.196551474508644
4.16754913849661,0.0968572895382024,-2.94279661050339,-0.178625515572335
-1.79873487847166,-5.96628401696826,0.165423290825142,3.10821990132853
-2.33320697405561,-0.534472095583957,1.10132968151865,0.935906390693505
-2.63255416158299,-0.299347187527374,1.570524426651,0.469194745132349
-2.8589312077108,-0.226377046127818,1.91002420620195,0.339499779550957
-3.04879224037791,-0.189861032667108,2.18733725763682,0.277313051434871
-3.21597419073871,-0.167181950360802,2.42605676505032,0.238719507413491
-3.36714091651091,-0.151166725772192,2.63734757791731,0.211290812866997
-3.50603305487911,-0.138892138368206,-0.0217339992055146,-2.65908157712283
-3.63499885974378,-0.128965804864669,-0.973975621025862,-0.952241621820347
-3.75564315046403,-0.120644290720253,-1.46548868208064,-0.491513061054776
-3.86913590263237,-0.113492752168334,-1.8202092470932,-0.354720565012566
-3.97637277671446,-0.107236874082095,-2.10872366450892,-0.288514417415712
-4.07806512760698,-0.101692350892513,-2.35611185676861,-0.24738819225969
-4.17479385732383,-0.096728729716853,-2.57433446405606,-0.218222607287452
-4.26704352025164,-0.0922496629278093,-2.7702702952539,-0.19593583119784
-4.35522502299426,-0.0881815027426169,-2.94838395680135,-0.178113661547449
2.22338355541349,6.57860857840774,0.169003672563306,3.11738762936465
2.66637828467197,0.442994729258484,1.10421095093936,0.935207278376056
2.93165466435729,0.265276379685319,1.57288453046495,0.468673579525593
3.13486195768657,0.203207293329274,1.9120447670741,0.339160236609149
3.30593764004876,0.17107568236219,2.18910981182555,0.277065044751445
3.45690903332663,0.150971393277869,2.42763722237268,0.238527410547132
-0.883062987802663,-4.33997202112929,0.0350194514760895,-2.39261777089659
