mu_c,eps_c,mu_e,eps_e
0.392079450394055,0.392079450394055,0.367124778805266,0.367124778805266
0.870270055718969,0.478190605324914,0.824970350772608,0.457845571967342
1.29612783944896,0.425857783729992,1.24055509961786,0.41558474884525
1.65410932746488,0.357981488015923,1.59313014696689,0.352575047349036
1.95807654815249,0.303967220687603,1.89364906965953,0.300518922692638
2.22145525279403,0.263378704641547,2.1544780670105,0.260828997350969
2.45382743857467,0.232372185780636,2.38480641548522,0.230328348474716
2.66184050089322,0.208013062318547,2.59111190920462,0.206305493719407
2.85021096803725,0.188370467144039,2.77802273206391,0.186910822859286
-0.127028877920686,-2.97723984595794,2.94893695020768,0.170914218143774
-1.06839248394893,-0.941363606028245,3.10641953552063,0.157482585312947
-1.54468856507321,-0.476296081124276,3.25245512467519,0.146035589154562
-1.88939543719956,-0.344706872126354,3.38861239192883,0.136157267253643
-2.17073984350509,-0.281344406305528,3.51615400057777,0.127541608648939
-2.41268342601857,-0.241943582513478,3.63611226503261,0.119958264454833
-2.62660930800295,-0.213925881984378,3.74934260037874,0.113230335346131
0.0343637971664563,2.6609731051694,-0.806753745511141,-4.55609634588988
0.982831119570493,0.948467322404036,-1.58517583321889,-0.778422087707751
1.47385819842128,0.491027078850786,-1.96978386829097,-0.384608035072081
1.82883621641125,0.354978017989967,-2.25175483584567,-0.281970967554695
2.11777454922585,0.288938332814608,-2.48484034304424,-0.233085507198569
2.36559742552428,0.247822876298427,-2.68786170227478,-0.203021359230548
2.58422093862688,0.218623513102602,-2.86960127748997,-0.181739575215185
-0.0172436758989183,-2.6014646145258,0.0460459026523887,2.91564718014236
-0.966423516996633,-0.949179841097715,1.00844561018226,0.962399707529872
-1.46028926069127,-0.493865743694632,1.48837708034474,0.479931470162482
-1.81727272791363,-0.356983467222364,1.83221495851688,0.343837878172133
-2.10768919173742,-0.290416463823788,2.11152499908641,0.279310040569534
-2.3566509687299,-0.248961776992483,2.35123501520446,0.239710016118052
